Time,Pressure,Temperature,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,Latitude,Longitude,CO2,H2O
224602,408.4,-43.5,7039,-43.8,100,0,,417,757,755.1035326,75.09739,162.95779,742,12
224603,408.5,-43.5,7039,-43.8,100,0,,427,771,773.0092495,75.09859,162.95969,741,12
224604,408.3,-43.5,7041,-43.9,100,0,,462,772,836.8084822,75.09945,162.96158,742,12
224605,408.5,-43.5,7039,-43.9,100,0.18,,452,765,818.2674023,75.10065,162.96312,742,12
224606,408.4,-43.5,7040,-43.9,100,0,,434,801,785.8871299,75.10151,162.96466,742,12
224607,408.4,-43.5,7040,-43.9,100,0.03,,444,801,803.9951283,75.10271,162.96655,742,11
224608,408.4,-43.5,7039,-44,100,0,,452,828,818.481527,75.10357,162.96809,742,12
224609,408.5,-43.5,7038,-44,100,0,,461,845,834.5603373,75.1046,162.96965,742,11
224610,408.4,-43.5,7040,-44,100,0,,491,818,889.1027207,75.10563,162.97153,742,11
224611,408.4,-43.6,7040,-44.1,100,0,,452,784,818.481527,75.10666,162.97308,742,11
224612,408.4,-43.6,7040,-44.1,100,0,,433,803,784.07633,75.10786,162.97531,742,11
224613,408.3,-43.6,7041,-44.2,100,0,,451,814,816.8844707,75.10872,162.97652,742,11
224614,408.3,-43.5,7041,-44.2,100,0.03,,445,808,806.0168281,75.10975,162.97874,742,11
224615,408.3,-43.6,7041,-44.2,100,0,,462,791,836.8084822,75.11078,162.97995,742,11
224616,408.4,-43.6,7040,-44.2,100,0.03,,478,825,865.5623228,75.11198,162.98132,742,11
224617,408.4,-43.6,7040,-44.3,100,0,,455,812,823.9139265,75.11318,162.98389,742,11
224618,408.4,-43.6,7040,-44.3,99.9,0,,441,806,798.5627287,75.11387,162.98509,742,11
224619,408.4,-43.6,7040,-44.4,99.4,0,,438,796,793.1303292,75.11524,162.98732,741,11
224620,408.4,-43.6,7040,-44.4,99.2,0,,440,809,796.7519289,75.1161,162.98904,741,11
224621,408.3,-43.6,7042,-44.5,98.5,0,,458,818,829.5633871,75.1173,162.99094,741,11
224622,408.3,-43.6,7041,-44.5,98.4,0,,473,819,856.7324937,75.11816,162.99248,741,11
224623,408.4,-43.6,7040,-44.6,97.6,0.03,,474,814,858.3191234,75.11902,162.99368,741,11
224624,408.3,-43.6,7041,-44.7,96.9,0,,458,848,829.5633871,75.12039,162.99591,742,11
224625,408.2,-43.6,7043,-44.6,97.1,0,,460,812,833.4040382,75.12142,162.99797,744,11
224626,408.3,-43.6,7042,-44.7,96.3,0,,500,805,905.6368855,75.12211,162.99883,744,11
224627,408.3,-43.6,7042,-44.7,96.2,0,,521,817,943.6736347,75.12331,163.00105,744,11
224628,408.3,-43.6,7042,-44.8,95.9,0.03,,479,821,867.6001363,75.12434,163.00278,744,11
224629,408.2,-43.6,7043,-44.9,94.7,0,,460,800,833.4040382,75.1252,163.00432,744,11
224630,408.3,-43.6,7041,-44.9,94.4,0,,465,785,842.2423035,75.12623,163.00586,744,11
224631,408.3,-43.6,7042,-44.9,94,0,,452,804,818.6957445,75.12743,163.00792,744,11
224632,408.2,-43.6,7042,-45,93.4,0,,454,780,822.5335507,75.12846,163.00981,744,10
224633,408.2,-43.6,7042,-45.1,93,0.03,,456,799,826.1570465,75.12949,163.01154,744,10
224634,408.2,-43.6,7043,-45.1,92.5,0,,456,800,826.1570465,75.13035,163.01308,745,10
224635,408.2,-43.6,7042,-45.1,92.1,0,,448,799,811.6630633,75.13172,163.0153,744,10
224636,408.2,-43.6,7043,-45.2,91.8,0,,478,776,866.0155005,75.13223,163.01616,744,10
224637,408.3,-43.6,7042,-45.2,91.4,0,,511,796,925.560897,75.13344,163.01857,745,10
224638,408.3,-43.6,7041,-45.3,90.5,0.18,,499,808,903.8256117,75.13481,163.0208,745,10
224639,408.2,-43.6,7043,-45.4,89.8,0,,473,806,856.956761,75.13567,163.02217,744,10
224640,408.3,-43.6,7042,-45.4,89.4,0.18,,441,816,798.771733,75.13653,163.02371,744,10
224641,408.2,-43.6,7043,-45.5,88.5,0,,460,805,833.4040382,75.1379,163.02612,745,10
224642,408.3,-43.6,7042,-45.5,88.4,0,,492,836,891.1466953,75.13859,163.02733,745,10
224643,408.3,-43.6,7041,-45.5,87.7,0,,475,809,860.3550412,75.13962,163.02904,745,10
224644,408.2,-43.6,7043,-45.6,87.1,0.03,,497,821,900.4387108,75.14082,163.03145,745,10
224645,408.3,-43.6,7042,-45.6,87.3,0,,511,824,925.560897,75.1415,163.03264,745,10
224646,408.2,-43.6,7043,-45.7,86,0.18,,489,787,885.9447275,75.14253,163.03436,745,10
224647,408.2,-43.6,7042,-45.7,86.1,0,,484,786,876.885988,75.14374,163.03642,745,10
224648,408.3,-43.6,7042,-45.7,86.1,0.18,,475,786,860.3550412,75.14477,163.03848,745,10
224649,408.3,-43.7,7041,-45.8,85.9,0,,461,780,834.9972084,75.1458,163.04019,745,10
224650,408.2,-43.7,7044,-45.9,85.2,0,,433,738,784.4868446,75.147,163.04225,745,10
224651,408.3,-43.7,7042,-45.9,85.2,0.03,,429,728,777.0364477,75.14786,163.04398,744,10
224652,408.3,-43.7,7042,-45.9,85,0.18,,413,713,748.0560674,75.14871,163.04568,744,10
224653,408.2,-43.7,7043,-45.9,84.8,0.03,,377,715,683.0289617,75.14992,163.04774,744,10
224654,408.3,-43.7,7042,-46,84.3,0,,383,710,693.7178543,75.15095,163.04947,744,11
224655,408.2,-43.7,7043,-46,84,0,,403,714,730.1344074,75.1518,163.05118,745,10
224656,408.2,-43.7,7042,-46.1,83.7,0,,427,704,773.6163572,75.15318,163.05359,744,10
224657,408.3,-43.7,7041,-46.1,83.1,0,,425,723,769.7913527,75.15404,163.0553,744,11
224658,408.2,-43.7,7044,-46.2,83,0.03,,458,712,829.7805424,75.15472,163.05667,744,11
224659,408.2,-43.7,7044,-46.2,82.8,0,,468,709,847.8980214,75.15592,163.05873,744,10
224700,408.3,-43.7,7042,-46.2,82.9,0.18,,414,682,749.8673412,75.15713,163.06097,744,11
224701,408.2,-43.7,7043,-46.2,82.8,0.18,,375,709,679.4054659,75.15816,163.06303,744,11
224702,408.2,-43.7,7043,-46.2,82.6,0,,387,718,701.1464408,75.15919,163.06474,743,11
224703,408.3,-43.7,7042,-46.3,82.1,0,,378,689,684.6614854,75.16004,163.06647,742,11
224704,408.2,-43.7,7043,-46.3,81.7,0.18,,348,703,630.4882724,75.1609,163.06818,742,11
224705,408.3,-43.7,7041,-46.3,81.4,0,,375,692,679.2276641,75.16193,163.07007,742,11
224706,408.3,-43.7,7042,-46.3,81.1,0,,409,718,740.8109723,75.16296,163.07213,743,11
224707,408.3,-43.6,7042,-46.3,81,0,,407,715,737.1884248,75.16399,163.07384,743,11
224708,408.3,-43.6,7041,-46.4,80.1,0,,404,723,731.7546035,75.16519,163.07642,742,10
224709,408.3,-43.6,7042,-46.4,79.9,0,,428,751,775.225174,75.16622,163.07814,742,10
224710,408.3,-43.6,7041,-46.4,79.8,0,,429,754,777.0364477,75.16725,163.0802,743,10
224711,408.3,-43.6,7041,-46.4,79.4,0,,445,727,806.0168281,75.16828,163.08191,743,10
224712,408.4,-43.6,7040,-46.5,79,0.18,,480,727,869.1839224,75.16914,163.0838,743,10
224713,408.3,-43.5,7041,-46.4,79,0,,456,759,825.9408396,75.17017,163.08586,743,10
224714,408.2,-43.5,7043,-46.5,78.6,0.03,,432,776,782.6750967,75.1712,163.08757,743,10
224715,408.3,-43.5,7041,-46.5,78.4,0,,448,764,811.4506494,75.17206,163.08946,743,10
224716,408.3,-43.5,7041,-46.5,78,0.18,,462,801,836.8084822,75.17326,163.09169,743,10
224717,408.3,-43.5,7041,-46.6,77.8,0,,447,781,809.6393756,75.17412,163.09358,743,10
224718,408.3,-43.5,7041,-46.5,77.6,0,,439,767,795.1491855,75.17532,163.09564,744,10
224719,408.3,-43.5,7041,-46.6,77.4,0,,451,758,816.8844707,75.17618,163.09737,743,10
224720,408.3,-43.5,7041,-46.5,77.9,0.03,,442,738,800.5830068,75.17704,163.09924,745,10
224721,408.2,-43.5,7042,-46.6,77.3,0,,438,754,793.5455842,75.17824,163.1013,746,10
224722,408.3,-43.5,7041,-46.6,77.2,0.03,,444,757,804.2055543,75.17927,163.10355,745,9
224723,408.2,-43.5,7042,-46.6,77.3,0,,444,751,804.4160716,75.1803,163.10542,745,10
224724,408.2,-43.5,7043,-46.7,76.8,0.03,,428,750,775.4281051,75.18116,163.10715,745,10
224725,408.3,-43.5,7042,-46.7,76.8,0.18,,432,749,782.4702691,75.18236,163.10938,745,10
224726,408.2,-43.5,7043,-46.7,76.7,0.03,,437,742,791.7338363,75.18339,163.11143,745,10
224727,408.3,-43.5,7042,-46.7,76.7,0,,449,732,813.2619232,75.18407,163.11298,745,10
224728,408.2,-43.6,7044,-46.7,76.7,0,,449,721,813.4748112,75.1851,163.1147,745,10
224729,408.2,-43.6,7043,-46.7,76.4,0,,425,710,769.9928614,75.18631,163.1171,745,10
224730,408.3,-43.6,7042,-46.7,76.7,0.18,,431,715,780.6589953,75.18734,163.11934,744,10
224731,408.2,-43.6,7043,-46.7,76.8,0.03,,414,729,750.0636344,75.18837,163.12122,745,10
224732,408.2,-43.6,7044,-46.8,76.4,0.18,,408,710,739.1931469,75.18871,163.1219,744,10
224733,408.2,-43.6,7042,-46.8,76.3,0.03,,425,708,769.9928614,75.19025,163.12483,743,11
224734,408.2,-43.6,7043,-46.8,76.5,0.18,,409,730,741.0048948,75.19094,163.12637,743,11
224735,408.2,-43.6,7044,-46.8,76.5,0,,384,744,695.7111971,75.19231,163.12877,744,11
224736,408.3,-43.5,7042,-46.7,76.4,0.03,,414,733,749.8673412,75.19334,163.13083,743,11
224737,408.2,-43.6,7043,-46.8,75.9,0,,424,715,768.1811134,75.19421,163.13272,744,10
224738,408.2,-43.6,7043,-46.8,76.3,0.06,,411,717,744.6283906,75.1954,163.13495,744,10
224739,408.3,-43.6,7042,-46.8,76.1,0,,413,728,748.0560674,75.19627,163.13667,744,10
224740,408.2,-43.6,7043,-46.8,76.2,0.18,,414,729,750.0636344,75.19746,163.1389,744,11
224741,408.3,-43.5,7042,-46.8,75.9,0,,416,747,753.4898887,75.19798,163.13994,743,10
224742,408.3,-43.5,7042,-46.8,75.8,0,,398,746,720.8869608,75.19901,163.142,744,10
224743,408.2,-43.5,7043,-46.8,76.2,0.03,,427,741,773.6163572,75.20039,163.14456,744,10
224744,408.2,-43.6,7043,-46.7,76.4,0,,443,746,802.6043237,75.20142,163.14662,743,10
224745,408.3,-43.6,7042,-46.7,76.4,0.03,,425,743,769.7913527,75.2021,163.14818,743,11
224746,408.1,-43.5,7044,-46.8,76.1,0.18,,405,739,733.9500124,75.20348,163.15074,744,11
224747,408.2,-43.5,7043,-46.7,76.2,0,,406,734,735.5696511,75.20451,163.15247,743,10
224748,408.2,-43.6,7044,-46.7,76.4,0.06,,413,748,748.2518864,75.20536,163.15417,743,10
224749,408.1,-43.6,7045,-46.7,76.6,0,,449,750,813.6877915,75.20639,163.15623,743,10
224750,408.2,-43.6,7044,-46.7,76.3,0.03,,454,728,822.5335507,75.20742,163.15796,743,10
224751,408.1,-43.6,7045,-46.7,76.4,0.18,,409,744,741.1989014,75.20845,163.16019,743,10
224752,408.1,-43.6,7045,-46.7,76.5,0.18,,415,726,752.0722349,75.20931,163.16156,743,10
224753,408.1,-43.6,7045,-46.7,76.8,0.06,,409,746,741.1989014,75.21034,163.16379,742,10
224754,408,-43.6,7046,-46.7,76.6,0.18,,414,735,750.4564761,75.21103,163.16516,742,11
224755,408,-43.6,7046,-46.7,77,0.18,,409,739,741.3929921,75.2124,163.16774,742,10
224756,408.1,-43.6,7045,-46.7,76.3,0.18,,383,734,694.0811228,75.21343,163.16946,742,11
224757,408,-43.6,7046,-46.7,76.4,0,,394,735,714.20254,75.21429,163.17117,741,10
224758,408,-43.6,7047,-46.7,76.7,0.03,,387,738,701.5136624,75.21532,163.17323,742,10
224759,408,-43.6,7046,-46.7,77.1,0.18,,378,737,685.1993912,75.21652,163.17546,742,10
224800,408.1,-43.6,7045,-46.7,76.5,0.18,,399,732,723.0766789,75.21755,163.17752,741,10
224801,408.1,-43.6,7045,-46.7,76.9,0.06,,430,741,779.2555687,75.2179,163.17821,741,10
224802,408,-43.6,7046,-46.7,77.1,0.18,,405,729,734.1422049,75.21944,163.18095,741,10
224803,408.1,-43.6,7045,-46.7,77.3,0.18,,403,740,730.3255679,75.22047,163.18285,741,10
224804,408,-43.6,7046,-46.7,77.3,0,,409,742,741.3929921,75.22133,163.18457,741,10
224805,408.1,-43.6,7045,-46.7,76.9,0,,404,734,732.1377901,75.22253,163.18663,741,10
224806,408.1,-43.6,7045,-46.7,77.5,0.03,,436,725,790.1289022,75.22356,163.18869,741,10
224807,408,-43.6,7046,-46.7,77.6,0,,439,722,795.7738961,75.22459,163.1904,741,10
224808,408,-43.7,7046,-46.7,77.7,0.18,,416,718,754.0818697,75.22562,163.19229,741,10
224809,408,-43.7,7047,-46.7,77.8,0,,417,737,755.8945665,75.22648,163.194,741,10
224810,408.1,-43.7,7046,-46.7,77.8,0,,452,760,819.1244583,75.22768,163.19606,741,10
224811,408.1,-43.7,7046,-46.7,78.2,0,,475,763,860.8055701,75.22871,163.19795,741,9
224812,408,-43.7,7046,-46.7,78.1,0,,432,776,783.0850185,75.22974,163.20001,741,10
224813,408,-43.7,7047,-46.7,78,0,,408,771,739.5802953,75.23042,163.20139,741,10
224814,408,-43.7,7047,-46.7,78.4,0,,432,746,783.0850185,75.23163,163.20328,741,10
224815,407.9,-43.7,7048,-46.7,78.1,0,,454,763,823.1798869,75.23266,163.20534,741,10
224816,407.9,-43.7,7048,-46.7,77.9,0,,453,775,821.3667154,75.23317,163.20636,741,10
224817,408,-43.7,7047,-46.7,77.8,0,,465,784,842.904013,75.23454,163.20894,741,10
224818,407.9,-43.7,7048,-46.7,77.6,0,,493,755,893.8935777,75.23557,163.21066,741,10
224819,408,-43.7,7047,-46.7,78.1,0,,452,773,819.3389546,75.23626,163.21204,741,10
224820,408,-43.7,7047,-46.7,78,0,,444,762,804.8373801,75.23781,163.21478,740,10
224821,407.9,-43.7,7048,-46.7,77.9,0,,444,771,805.0481714,75.23866,163.21632,741,10
224822,408,-43.7,7047,-46.7,77.9,0,,432,758,783.0850185,75.23987,163.21838,741,11
224823,408,-43.7,7047,-46.7,77.9,0,,455,771,824.777045,75.24072,163.22009,741,10
224824,408,-43.7,7047,-46.7,77.8,0,,456,757,826.5897418,75.24175,163.22182,741,10
224825,407.9,-43.7,7048,-46.7,77.8,0,,448,760,812.3008576,75.24278,163.22404,741,10
224826,408,-43.7,7047,-46.7,78.1,0,,449,760,813.9008642,75.24399,163.22577,741,10
224827,408,-43.7,7047,-46.7,78.3,0,,462,757,837.4659226,75.24484,163.22748,741,10
224828,408,-43.7,7046,-46.7,78.4,0,,469,757,850.1548002,75.24605,163.22937,741,10
224829,407.9,-43.7,7048,-46.7,78.5,0,,443,759,803.2349998,75.24656,163.23039,740,10
224830,408,-43.7,7047,-46.7,78.4,0,,452,753,819.3389546,75.24793,163.23314,741,10
224831,408,-43.7,7047,-46.7,78.2,0,,424,752,768.5834441,75.24862,163.23418,741,10
224832,408,-43.7,7047,-46.7,77.7,0,,426,743,772.2088377,75.24982,163.23624,741,10
224833,407.9,-43.7,7048,-46.7,77.7,0,,478,740,866.6960043,75.25102,163.23846,741,10
224834,408,-43.7,7047,-46.7,78,0,,474,722,859.2182842,75.25188,163.23984,740,10
224835,407.9,-43.7,7048,-46.7,77.7,0,,454,750,823.1798869,75.25291,163.24225,741,10
224836,408,-43.7,7046,-46.7,77.8,0,,421,736,763.1453537,75.25411,163.24396,741,10
224837,407.9,-43.7,7048,-46.7,78.4,0,,414,723,750.6530247,75.25514,163.24568,741,10
224838,408,-43.7,7047,-46.7,78.1,0,,401,739,726.8914176,75.25617,163.24774,741,10
224839,408,-43.7,7046,-46.7,78.4,0,,397,720,719.6406304,75.2572,163.24928,741,10
224840,408,-43.7,7047,-46.6,78.6,0,,397,723,719.6406304,75.25841,163.25134,741,10
224841,408,-43.7,7047,-46.7,78.5,0,,397,718,719.6406304,75.25909,163.25272,741,10
224842,407.9,-43.7,7048,-46.7,78.3,0,,434,717,786.9164558,75.26029,163.25461,741,10
224843,408,-43.7,7046,-46.7,78.5,0,,422,722,764.9580505,75.26132,163.25667,741,10
224844,408,-43.7,7046,-46.7,78.5,0,,414,744,750.4564761,75.26253,163.25854,741,10
224845,408.1,-43.7,7045,-46.7,78.3,0,,439,738,795.565569,75.26321,163.25992,741,10
224846,408,-43.7,7046,-46.7,78.2,0,,427,729,774.0215345,75.2639,163.26112,741,10
224847,408,-43.7,7046,-46.6,78.4,0,,432,733,783.0850185,75.2651,163.26335,741,10
224848,408,-43.7,7046,-46.7,78,0,,429,731,777.6469281,75.2663,163.26524,741,10
224849,408.1,-43.7,7045,-46.7,77.7,0,,405,737,733.9500124,75.26716,163.26678,741,10
224850,408.1,-43.7,7045,-46.7,78,0,,392,742,710.3911231,75.26853,163.2692,741,10
224851,408.1,-43.7,7045,-46.7,78.2,0,,403,764,730.3255679,75.26939,163.27074,741,10
224852,408.1,-43.7,7045,-46.7,78.2,0,,452,809,819.1244583,75.27042,163.27246,741,10
224853,408.2,-43.7,7044,-46.7,78.2,0,,472,814,855.1450131,75.27128,163.274,742,10
224854,408.2,-43.7,7043,-46.7,78.1,0,,459,826,831.5922903,75.27248,163.27589,742,10
224855,408.1,-43.7,7045,-46.7,78.4,0,,470,828,851.7444588,75.27351,163.2776,742,11
224856,408.2,-43.7,7043,-46.7,78.2,0,,497,834,900.4387108,75.27454,163.27966,742,11
224857,408.2,-43.7,7043,-46.7,78.3,0,,493,818,893.1917192,75.27574,163.28156,742,10
224858,408.2,-43.7,7043,-46.7,78.2,0,,492,810,891.3799713,75.2766,163.28326,741,11
224859,408.3,-43.7,7042,-46.7,78.3,0,,485,788,878.4677789,75.2778,163.28516,741,10
224900,408.3,-43.7,7042,-46.6,78.6,0,,470,836,851.2986724,75.27883,163.28688,742,11
224901,408.2,-43.7,7043,-46.6,78.4,0,,467,837,846.0862735,75.27952,163.28807,741,10
224902,408.2,-43.7,7042,-46.7,78.1,0,,497,845,900.4387108,75.28089,163.29048,741,11
224903,408.3,-43.7,7041,-46.7,78,0,,551,823,998.0118478,75.28175,163.29185,742,11
224904,408.2,-43.7,7043,-46.6,78.4,0,,543,825,983.7791146,75.28278,163.29375,741,10
224905,408.2,-43.7,7043,-46.6,78.8,0,,493,837,893.1917192,75.28398,163.29581,741,10
224906,408.2,-43.6,7044,-46.6,78.6,0,,507,868,918.5561899,75.28501,163.29768,742,11
224907,408.3,-43.7,7042,-46.6,78.7,0,,537,868,972.654015,75.28604,163.29924,742,11
224908,408.2,-43.7,7043,-46.6,78.7,0,,521,839,943.9206606,75.28673,163.30061,742,11
224909,408.2,-43.7,7043,-46.5,79.1,0,,519,871,940.2971648,75.2881,163.30284,742,10
224910,408.2,-43.7,7044,-46.6,78.7,0,,569,897,1030.88456,75.28879,163.30421,742,11
224911,408.2,-43.7,7043,-46.6,79.1,0.18,,522,916,945.7324085,75.29016,163.30644,741,11
224912,408.2,-43.7,7043,-46.5,79.5,0.03,,500,942,905.8739545,75.29102,163.30817,742,11
224913,408.2,-43.7,7043,-46.5,79.5,0.18,,551,907,998.2730979,75.29222,163.31004,742,11
224914,408.2,-43.7,7043,-46.5,79.5,0.06,,558,912,1010.955333,75.29308,163.31177,742,12
224915,408.2,-43.7,7044,-46.5,79.9,0,,561,896,1016.390577,75.29428,163.31366,742,12
224916,408.2,-43.7,7044,-46.5,80,0,,536,905,971.0968793,75.29497,163.31503,742,12
224917,408.2,-43.7,7044,-46.4,80.5,0,,521,920,943.9206606,75.29617,163.31709,742,12
224918,408.2,-43.7,7044,-46.4,80.8,0,,514,937,931.2384253,75.29737,163.31915,742,11
224919,408.2,-43.7,7043,-46.3,81.1,0,,527,942,954.7911481,75.29806,163.32053,742,12
224920,408.2,-43.7,7043,-46.3,81.1,0,,522,924,945.7324085,75.29943,163.32292,742,12
224921,408.2,-43.7,7043,-46.3,81.2,0,,489,917,885.9447275,75.30029,163.3243,742,12
224922,408.2,-43.7,7043,-46.3,81.1,0,,470,931,851.5215173,75.30149,163.32671,742,12
224923,408.2,-43.6,7044,-46.3,81.5,0,,524,938,949.3559044,75.30218,163.32773,743,12
224924,408.2,-43.7,7042,-46.3,81.8,0,,565,954,1023.637569,75.30338,163.32996,742,12
224925,408.2,-43.6,7044,-46.2,81.9,0,,545,969,987.4026104,75.30441,163.33168,742,12
224926,408.1,-43.6,7045,-46.2,81.8,0,,552,993,1000.346684,75.30527,163.33339,742,12
224927,408.2,-43.6,7044,-46.1,82.5,0,,585,1007,1059.872527,75.30647,163.33545,742,12
224928,408.2,-43.6,7044,-46.1,82.5,0,,553,1013,1001.896594,75.3075,163.33751,742,12
224929,408,-43.6,7046,-46.1,83,0,,571,1006,1035.049874,75.30836,163.33888,742,12
224930,408.2,-43.6,7043,-46,83.4,0,,592,1013,1072.554762,75.30939,163.34094,742,12
224931,408.2,-43.6,7043,-46,83.6,0,,557,1049,1009.143585,75.31042,163.34267,741,12
224932,408,-43.6,7047,-46,84,0,,596,1053,1080.367294,75.31145,163.34473,741,12
224933,408.1,-43.6,7044,-45.9,84.3,0,,594,979,1076.460018,75.31248,163.34662,741,12
224934,408.1,-43.6,7045,-45.9,84.8,0,,527,906,955.0411272,75.31368,163.34901,741,12
224935,408.1,-43.6,7045,-45.9,84.5,0,,481,821,871.6789036,75.31471,163.35074,741,11
224936,408.1,-43.6,7045,-45.9,84.7,0,,481,807,871.6789036,75.3154,163.35211,740,11
224937,408.1,-43.6,7046,-45.8,85.3,0,,489,793,886.1766816,75.31625,163.35382,740,11
224938,408.2,-43.6,7044,-45.8,85.6,0,,455,792,824.3452986,75.31746,163.35605,740,11
224939,408.1,-43.6,7044,-45.8,85.6,0,,389,763,704.9544563,75.31849,163.35811,740,10
224940,408.1,-43.6,7044,-45.8,85.3,0,,400,771,724.8889011,75.31969,163.36017,740,10
224941,408.2,-43.5,7043,-45.7,85.1,0,,434,771,786.2985925,75.32072,163.36223,740,10
224942,408.2,-43.5,7044,-45.7,85,0,,465,781,842.4627777,75.32158,163.36395,740,10
224943,408.2,-43.5,7043,-45.7,85.1,0,,486,787,880.5094838,75.32278,163.36618,740,10
224944,408.2,-43.5,7043,-45.7,84.8,0,,470,761,851.5215173,75.32346,163.36755,740,10
224945,408.1,-43.5,7044,-45.7,84.6,0,,479,759,868.0544591,75.32449,163.36961,740,10
224946,408.2,-43.5,7043,-45.7,85,0,,445,777,806.2278195,75.3257,163.37184,740,10
224947,408.1,-43.5,7045,-45.7,84.9,0,,399,749,723.0766789,75.32655,163.37373,740,10
224948,408.2,-43.5,7043,-45.7,85,0,,416,738,753.6871302,75.32758,163.37546,740,9
224949,408.1,-43.6,7044,-45.7,84.9,0,,437,750,791.9411245,75.32845,163.37733,740,10
224950,408.2,-43.5,7043,-45.7,85,0,,444,763,804.4160716,75.32964,163.37939,740,10
224951,408.2,-43.5,7044,-45.7,85,0,,446,764,808.0395674,75.33085,163.38197,740,10
224952,408.2,-43.6,7043,-45.8,84.8,0,,432,747,782.6750967,75.3317,163.38387,740,9
224953,408.2,-43.6,7044,-45.8,85,0,,409,754,741.0048948,75.33273,163.38557,740,10
224954,408.1,-43.6,7044,-45.8,84.6,0,,412,815,746.6355681,75.33376,163.38782,740,9
224955,408.2,-43.6,7044,-45.8,84.8,0,,454,981,822.5335507,75.33479,163.38969,740,10
224956,408.2,-43.6,7042,-45.8,84.9,0,,526,1045,952.9794002,75.33582,163.39194,741,11
224957,408.2,-43.6,7044,-45.8,84.9,0,,581,1071,1052.625535,75.33685,163.39365,741,12
224958,408.2,-43.6,7044,-45.8,84.7,0,,589,1061,1067.119518,75.33772,163.39554,741,12
224959,408.2,-43.6,7044,-45.8,85,0,,605,1055,1096.107485,75.33857,163.39725,741,12
225000,408.2,-43.6,7043,-45.8,85.5,0,,614,1065,1112.413216,75.33994,163.39983,741,13
225001,408.2,-43.6,7044,-45.8,85.1,0,,628,1094,1137.777687,75.34063,163.4012,741,13
225002,408.2,-43.6,7043,-45.8,85.1,0,,643,1052,1164.953906,75.34149,163.40309,741,13
225003,408.2,-43.6,7044,-45.8,85.4,0,,601,985,1088.860493,75.34269,163.40532,741,13
225004,408.1,-43.6,7044,-45.8,85.4,0,,552,979,1000.346684,75.34372,163.40755,741,13
225005,408.2,-43.6,7044,-45.7,85.9,0.18,,546,949,989.2143584,75.34475,163.40927,741,12
225006,408.1,-43.6,7044,-45.7,86,0,,533,973,965.9144607,75.34578,163.4115,741,12
225007,408.1,-43.6,7044,-45.7,86.5,0,,524,979,949.6044605,75.34681,163.41339,741,12
225008,408.2,-43.6,7043,-45.6,86.8,0.18,,551,961,998.2730979,75.34767,163.4151,741,12
225009,408.3,-43.6,7042,-45.6,86.8,0,,571,970,1034.237323,75.34853,163.41699,741,12
225010,408.3,-43.6,7041,-45.6,87.1,0,,545,905,987.1442052,75.3499,163.41957,741,12
225011,408.4,-43.6,7041,-45.5,87.7,0,,511,869,925.3187174,75.35076,163.42094,743,12
225012,408.4,-43.6,7039,-45.6,87.7,0,,492,881,890.9135205,75.35179,163.42317,744,11
225013,408.6,-43.7,7037,-45.5,88.2,0,,489,872,885.0179164,75.35282,163.4249,743,11
225014,408.7,-43.6,7035,-45.5,88.2,0,,515,871,931.8303259,75.35385,163.42712,743,11
225015,408.7,-43.6,7034,-45.5,88.2,0,,500,859,904.6896368,75.35454,163.4285,743,11
225016,408.8,-43.6,7033,-45.5,88.1,0,,478,877,864.6571458,75.35591,163.43108,743,11
225017,408.9,-43.6,7030,-45.5,88.2,0,,524,881,947.6190268,75.35677,163.43262,743,11
225018,409.1,-43.5,7028,-45.5,87.6,0,,519,880,938.0863042,75.3578,163.43468,743,11
225019,409.2,-43.5,7025,-45.5,87.5,0,,473,883,854.7184603,75.35917,163.43639,743,11
225020,409.3,-43.5,7024,-45.5,87.2,0.18,,476,885,859.9147953,75.36003,163.43828,744,11
225021,409.4,-43.5,7022,-45.4,87.4,0,,504,892,910.2601913,75.36072,163.44034,744,11
225022,409.5,-43.5,7020,-45.5,86.9,0,,527,853,951.5512705,75.36209,163.44275,744,11
225023,409.6,-43.5,7019,-45.4,87.1,0,,515,881,929.6412621,75.36295,163.44446,744,11
225024,409.7,-43.5,7018,-45.5,87.2,0,,500,851,902.3286999,75.36381,163.44583,744,11
225025,409.8,-43.5,7015,-45.5,87.2,0,,463,775,835.3382755,75.36484,163.44806,744,11
225026,410,-43.5,7012,-45.4,87.5,0,,447,757,806.0504416,75.36587,163.44978,744,10
225027,410,-43.5,7011,-45.5,86.7,0,,434,791,782.6082587,75.36707,163.45218,744,10
225028,410.2,-43.5,7009,-45.5,87,0,,439,793,791.211522,75.3681,163.4539,744,10
225029,410.2,-43.5,7008,-45.5,86.2,0,,445,784,802.0253469,75.36896,163.4558,745,10
225030,410.3,-43.4,7006,-45.5,86.2,0,,436,783,785.599674,75.37016,163.4575,745,10
225031,410.5,-43.4,7003,-45.5,86.2,0,,472,803,850.0222783,75.37102,163.45956,745,10
225032,410.5,-43.4,7003,-45.5,85.9,0,,481,788,866.2303302,75.37205,163.46146,745,10
225033,410.7,-43.4,7000,-45.5,85.6,0,,481,809,865.7788449,75.37342,163.46385,745,10
225034,410.8,-43.4,6997,-45.6,85.1,0,,498,801,896.1445288,75.37428,163.46558,745,10
225035,410.9,-43.4,6996,-45.6,84.9,0,,497,811,894.1120441,75.37514,163.46695,745,10
