Time,Altitude,Pressure,RFTS,DewPt,LICDew,RH,ReHuI,CN3025,CN7610,CN3025_corrected,PCTcon,PCcn01,PCcn02,PCcn03,PCcn04,PCcn05,PCcn06,PCcn07,PCcn08,PCcn09,PCcn10,PCcn11,PCcn12,PCcn13,PCcn14,PCcn15
010046,5210,521.6,-28.2,-36.3,-40.2,48.6,64.4,459,497,,392.5,54,95.8,85.3,65.1,53.1,17.8,16.8,2.6,0.8,0.3,0.3,0,0.3,0,0.2
010246,5220,520.9,-28.2,-37.7,-41.4,42.3,56.1,527,528,,256.6,37.3,57,55.5,43.1,38.7,11.5,10.5,1.5,0.7,0.3,0.1,0,0.1,0.2,0.1
010446,5222,520.7,-28,-37.2,-41.3,43.9,58.1,469,512,,358.2,51.4,87.7,79.4,56,49.8,15.1,13.5,3.3,0.9,0.3,0.3,0.1,0.1,0.1,0.1
010646,5222,520.8,-27.9,-37.8,-41.8,41,54.2,468,508,,340.5,48.6,84.3,77.7,55.3,44.6,14,11.1,3.1,0.9,0.2,0.2,0.1,0.2,0.2,0.2
010846,5227,520.4,-27.9,-39,-43,36.3,47.9,473,497,,283.5,43.8,72.1,62.8,39.8,39.9,12.3,9.4,1.9,0.6,0.2,0.2,0.2,0.2,0,0.2
011046,5223,520.7,-27.7,-39.3,-43.8,34.4,45.3,467,492,,295.9,47.7,73.6,62.4,45,40.2,11.7,11.7,2.2,0.6,0.2,0,0.1,0.2,0.2,0.1
011246,5219,521,-27.4,-39.6,-44.1,32.3,42.4,471,519,,315.9,51.5,85.4,72.6,44.6,36.7,12.4,9,1.7,0.7,0.3,0.3,0.2,0.2,0.2,0.1
011446,5221,520.8,-27.5,-40.3,-45,30.1,39.6,506,510,,243.3,39.6,56.3,54.1,38,33.3,9.9,8.7,2.1,0.4,0.2,0.1,0.1,0.1,0.1,0.1
011646,5225,520.5,-27.7,-39.1,-43.2,35,46.1,888,699,,149.7,29.7,32.7,28.3,21.8,21.8,6.9,5.9,1.3,0.6,0.3,0.2,0.1,0.1,0,0
011846,5223,520.7,-27.5,-39.9,-44.8,31.7,41.7,742,635,,160.9,33.8,35.7,31.5,22.1,22.6,7.1,5.8,1.4,0.4,0.1,0.1,0,0.1,0.1,0.1
012046,5220,520.9,-27.1,-40.2,-44.7,29.5,38.6,495,532,,297.8,59.5,77.1,65.7,40.6,34.8,9.3,7.8,1.4,0.6,0.1,0.1,0.1,0.3,0.2,0.1
012246,5221,520.8,-27,-39.5,-43.9,31.3,41,490,537,,361.2,65.9,92,76.7,53,46.2,13.5,9.9,1.7,0.9,0.4,0.3,0.1,0.2,0.2,0.2
012446,5222,520.8,-27,-39.4,-43.6,31.6,41.4,491,547,,392.7,74.5,99.6,83.5,56,49.6,14,11.7,1.8,0.7,0.5,0.2,0,0.2,0.2,0.2
012646,5223,520.7,-27,-38.8,-43.4,33.4,43.7,475,529,,394.4,72.9,94.8,83.8,58.5,50.2,16,14.1,2.2,0.7,0.2,0.4,0.1,0.1,0.2,0.1
012846,5224,520.6,-26.9,-39.2,-44,32,41.8,104,108,,390,75.1,90.3,82.6,59,52.5,14.8,12.2,1.8,0.8,0.3,0.1,0.1,0.1,0.1,0.2
013046,5225,520.5,-26.6,-39.6,-44.9,30,39.1,0,0,,428.4,79.5,90.6,84.4,68.7,63,21.3,16.6,3.2,0.6,0.1,0.1,0,0.1,0.1,0
013246,5221,520.8,-26.4,-40.3,-45,27.1,35.2,212,275,,572.3,95.8,115,109,90.8,95.7,31.2,27.5,5,1.5,0.2,0.2,0.1,0.2,0,0
013446,5224,520.6,-26.2,-40.3,-44.8,26.8,34.8,527,703,,677.8,115.2,138.9,128.3,107.2,107.4,36.7,34.1,6.9,2,0.5,0.2,0,0.1,0.2,0
013646,5222,520.8,-26,-39.4,-43.9,28.6,37,518,706,,706.5,124.7,139.5,138.1,108.2,112.7,37.3,35,7.9,1.7,0.5,0.4,0.1,0.2,0.1,0.1
013846,5225,520.5,-25.9,-39.7,-44.6,27.7,35.8,511,696,,676.8,116.4,136.5,129.3,103.7,108,35.3,36.5,7.4,2.4,0.4,0.2,0,0.2,0.1,0.1
014046,5227,520.4,-25.7,-39.5,-44,27.5,35.5,475,648,,623.1,108.6,125,121.9,96.3,95.8,35.3,30.7,6,2.1,0.7,0.2,0.2,0.1,0.2,0
014246,5225,520.5,-25.4,-39.3,-44.6,27.3,35.2,448,614,,515.1,104.6,113.7,98.6,71.8,71.3,25.5,23.2,3.8,1.3,0.5,0.3,0,0.2,0,0.2
014446,5225,520.5,-25,-40.9,-47.3,22.3,28.6,505,670,,481.5,108.3,118.4,94.8,63.8,54.9,19,16.6,3.5,1.1,0.4,0.1,0.1,0.2,0.1,0.1
014646,5225,520.5,-24.7,-41.6,-49.4,20.2,25.9,519,684,,486.3,112.2,125.5,94.7,59.3,54.2,18.5,16.7,3,0.8,0.5,0.3,0.1,0.1,0.3,0
014846,5270,517.4,-24.9,-40.5,-51.4,23.1,29.6,492,668,,510.1,113.3,115.1,95,68.3,66.4,23.3,21.6,4.4,1.5,0.3,0.3,0.2,0.1,0.2,0
015046,5466,503.9,-26.2,-40,-54.4,27.6,35.8,466,644,,518.3,110.9,118.9,98.3,77.1,69.7,21.6,15.4,3.5,1,0.6,0.3,0.2,0.5,0.4,0.1
015246,5133,527.1,-23.9,-39.7,-52.4,22.8,28.9,515,668,,674.3,124,141.8,135.1,102.9,101.2,33.2,27.6,4.7,2.2,0.5,0.2,0.2,0.3,0.4,0.1
015446,4717,557.1,-21.2,-39,-48.7,19.2,23.7,509,636,,624.5,112.3,132.2,125.4,95.5,96.6,30.4,26.1,3.6,1.3,0.5,0.2,0.1,0.1,0.1,0.1
015646,4730,556.1,-21,-38.1,-49.2,20.8,25.6,523,665,,561.2,101.9,113.6,111.2,86.4,88.7,27.7,25.1,4.3,1.3,0.5,0.2,0,0.2,0.1,0
015846,4883,544.9,-21.7,-37.5,-51.5,23.5,29.2,470,602,,407.2,81.5,91.1,78.9,60.6,58.9,18.1,14.2,1.9,0.8,0.3,0.5,0.1,0.2,0.2,0.1
020046,4789,551.8,-20.6,-37.3,-54.4,21.8,26.8,488,575,,318.8,67.2,73.4,62,45.9,41.9,13,10.9,1.9,1.1,0.5,0.5,0.1,0.2,0.1,0.1
020246,4758,554,-20.3,-36.9,-40.6,22,27,439,546,,285.6,61,64.7,53.6,40.7,40.3,11.8,9.3,1.6,0.8,0.6,0.4,0.1,0.3,0.3,0.2
020446,4760,553.9,-20.2,-33.5,-36.1,30.7,37.6,326,400,,183.8,44.8,40.5,34,25.1,23.7,7.4,5.9,1.2,0.5,0.3,0.1,0.3,0,0.1,0.1
020646,4759,554,-19.8,-30.5,-33.9,39.7,48.4,212,216,,87.1,31,19.3,13.9,9.2,8.6,2.4,1.8,0.3,0.1,0.1,0.1,0,0.1,0,0
020846,4762,553.7,-19.9,-27.6,-30.9,52.2,63.6,110,127,,57,22.5,12.5,8.5,5.7,4.7,1.3,0.9,0.1,0.2,0.2,0,0,0.2,0,0.1
021046,4765,553.5,-19.7,-29.7,-31.5,42.9,52.2,131,165,,83.5,23.4,19.8,16,10.5,8.7,2.5,1.6,0.3,0.2,0.1,0.1,0.1,0.1,0,0.1
021246,4755,554.3,-19.3,-29,-32,43.5,52.7,460,598,,63.9,16.9,16,12.1,8.3,6.8,1.8,1.7,0,0.2,0,0.1,0,0,0,0
021446,4446,577.4,-17.4,-27.2,-29.4,44.2,52.5,505,623,,151.5,29.8,38.5,32.6,21.4,18.5,5,3.6,0.7,0.3,0.3,0.2,0.2,0.2,0.1,0.1
021646,3952,616.1,-15.4,-25.2,-26.6,44.9,52.4,453,525,,397.1,62.8,92.2,82.7,60.2,59.7,18,16.9,2.2,0.7,0.4,0.4,0.2,0.4,0.2,0.1
021846,3416,660.2,-13,-27.1,-29.9,31.1,35.5,1644,1268,,152.8,23.3,33.1,30.9,24.4,24.3,7.7,7.7,0.8,0.3,0.1,0,0,0,0.1,0
022046,2916,703.8,-9.4,-26.3,-29,25.1,27.6,1583,1206,,136,19.7,30.1,28.7,21.2,22,6.9,6.5,0.5,0.2,0.1,0.1,0,0.1,0,0
022246,2428,748.4,-6.1,-19.7,-21.8,34.9,37.1,1291,1185,,224.6,29,50.2,51.3,37.3,36.7,9.4,9,0.7,0.4,0.1,0.1,0.1,0.1,0.1,0
022446,1966,792.8,-4.4,-11,-12.1,61.1,64,567,544,,267,29.8,60.8,61.6,47.7,45.1,10.5,10.3,0.6,0.3,0.1,0,0.1,0.1,0,0
022646,1483,841.5,-1,-8,-8.6,60.5,61.5,424,425,,263.7,29,60,61.2,48.3,42.9,11.3,9.6,0.8,0.2,0.1,0,0,0.1,0,0
022846,975,895.2,2.8,-5.3,-5.5,55.7,-88.8,696,710,,236,28.1,55.4,51.4,41,39,10.2,9.6,0.6,0.2,0.1,0.1,0,0.1,0.1,0
023046,777,916.7,4.4,-3.9,-3.9,55.1,-88.8,619,628,,241.6,29.4,57.7,55.4,41.9,37.6,10,8.5,0.5,0.3,0.1,0,0,0,0,0
023246,786,915.8,4.5,-4.4,-4.4,52.7,-88.8,537,538,,209.5,25.3,51.9,46.1,36,32.9,8.6,7.4,0.6,0.3,0.1,0.1,0.1,0,0,0
023446,799,914.3,4.1,-4.4,-4.5,54.1,-88.8,395,397,,88.6,11.4,21.7,19.3,15.4,14.3,3.2,2.8,0.3,0.1,0.1,0,0,0,0,0
023646,791,915.2,4.2,-4,-4.2,55.3,-88.8,465,466,,119.3,14.7,28.3,27.2,20,19.2,4.7,4.5,0.3,0.1,0.1,0,0,0,0,0
023846,568,940.2,5.4,-2.8,-2.8,55.6,-88.8,629,640,,191.7,23,44.3,43.5,32.5,30.6,9.5,7.2,0.6,0.2,0.1,0.1,0,0,0.1,0
024046,214,980.8,4.6,-3.3,-3.1,56.3,-88.8,805,858,,171.1,21.9,43,38.4,28,26.2,6.8,5.9,0.5,0.2,0.1,0.1,0,0,0,0
024246,194,983.1,2.8,-3.7,-3.7,62.5,-88.8,872,874,,146.6,18.4,36.4,33,24.1,22.9,6.1,4.7,0.6,0.2,0.1,0,0,0,0,0
024446,191,983.5,1.8,-4.3,-4.3,64.2,-88.8,1025,1032,,138.1,18,35,33.4,22.7,19,5,4.2,0.5,0.2,0.1,0.1,0.1,0,0,0
024646,476,950.8,4.5,-4.1,-4.2,54.4,-88.8,727,730,,164.1,19.8,39.3,37.8,27.4,26.6,6.8,5.5,0.5,0.2,0.1,0.1,0,0,0,0
024846,1144,877.2,1.5,-5.4,-5.7,61.2,68.8,411,399,,109.9,13.9,26.7,24.5,19.2,17.6,4,3.6,0.2,0.1,0.1,0.1,0,0,0,0
025046,1851,804.2,-3,-10.7,-11.7,58,59.9,1215,1194,,84.3,10.5,19.9,19.1,14.3,13.4,3.7,2.9,0.2,0.1,0.1,0.1,0,0,0,0
025246,2488,742.8,-6.1,-19.3,-21.8,35.6,37.9,1347,1276,,120.2,16.2,27.5,25.8,20.4,18.8,5.2,5.5,0.4,0.1,0.1,0,0,0,0,0
025446,3092,688.2,-10.1,-22.1,-24.4,38.4,42.6,572,544,,214.5,29.2,50.2,44.7,35.8,34.1,9.1,9.4,0.7,0.4,0.2,0.2,0.1,0.1,0.1,0.1
025646,3687,637.6,-13.5,-22.6,-25.3,47.8,54.7,431,512,,315.9,48.1,78.8,64.5,47.9,48.1,13.3,12.1,1.5,0.8,0.2,0.2,0.1,0.2,0.1,0.1
025846,4298,588.8,-14.9,-23,-25.9,51.7,60.1,355,465,,254.4,39.6,61.6,51.2,38,39.6,11.4,9.5,1.6,0.5,0.4,0.3,0.1,0.3,0.3,0.1
030046,4827,549.1,-17.5,-25.3,-28,54.2,64.8,236,318,,179.1,25.4,41.5,37,26.1,27.6,9.7,8.3,1.3,0.7,0.4,0.2,0.1,0.3,0.2,0.1
030246,5224,520.6,-20.6,-24.3,-27.2,75.1,92.1,256,348,,139.7,18.7,33.1,29.9,23,21.2,6,5.2,1.3,0.4,0.1,0.4,0,0.2,0.1,0
030446,5189,523.1,-20.5,-24,-27,75.6,92.6,236,320,,152.6,23.2,38.3,32.3,23.2,21.6,6.5,5.5,0.8,0.5,0.3,0.1,0,0.2,0.1,0
030646,4790,551.8,-17.4,-21.7,-24.5,71.5,85,2,1,,244.3,36.4,55,50.8,39.2,37.1,11.1,10.1,2,0.9,0.4,0.4,0.3,0.3,0.3,0.2
030846,4307,588.1,-14.3,-21.8,-24.4,54.1,62.3,330,387,,329.2,52.1,80.4,71.4,47.2,47.4,12.6,11.7,2.3,1,0.8,0.7,0.2,0.4,0.6,0.3
031046,3822,626.5,-13,-20.5,-22.9,54.7,62.3,466,508,,330,48.1,83.7,69.1,48.8,48.6,14,13,1.9,1,0.6,0.3,0.1,0.3,0.4,0.1
031246,3689,637.4,-13.4,-18.9,-21.1,64.8,74.1,352,394,,232.9,35.9,59.3,50.2,36.9,32.1,8.9,7.6,0.9,0.3,0.2,0.3,0.1,0.1,0.1,0.1
031446,3698,636.6,-12.7,-19.1,-21.4,60.7,68.9,350,387,,177.7,27.3,46.5,37.5,25.5,25.6,6.7,6.9,0.6,0.3,0.2,0.1,0.1,0.2,0.2,0
031646,3693,637,-12.8,-19.1,-21.2,60.8,69.1,361,365,,159.8,26.2,41.7,34.4,24.1,21.6,5.5,5,0.5,0.3,0.2,0,0,0.1,0.1,0.1
031846,3694,636.9,-12.6,-19.3,-21.8,58.8,66.7,355,348,,133.2,21.2,35.1,28.5,20.1,17.5,5,4.6,0.5,0.3,0.1,0.1,0,0.1,0.1,0.1
032046,3698,636.6,-12.2,-20.2,-22.7,52.8,59.6,453,319,,79.2,14.3,20.9,17.3,11.2,10.1,2.4,2.3,0.4,0.1,0,0.1,0.1,0.1,0,0
032246,3698,636.6,-11.9,-20.8,-23.2,48.9,55.1,2015,839,,19.6,4.1,6.1,4,2.3,2,0.5,0.5,0.1,0,0,0,0,0,0,0
032446,3699,636.5,-11,-21.2,-23.8,44.4,49.6,1898,727,,3.3,0.7,0.9,0.5,0.6,0.4,0.1,0.1,0,0,0,0,0,0,0,0
032646,3697,636.7,-10.3,-20.9,-23.4,42.9,47.6,983,196,,0.4,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
032846,3693,637,-10.2,-21,-23.6,42.1,46.7,806,218,,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
033046,3697,636.6,-10.4,-20.9,-23.5,42.7,47.5,757,215,,0.7,0.1,0.3,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0
033246,3703,636.1,-10.6,-20.6,-23.1,44.6,49.7,1144,356,,0.6,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
033446,3640,641.4,-10.1,-20.3,-22.4,44.2,49,1367,457,,0.7,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
033646,3186,680,-7.6,-17.8,-19.7,45.1,48.7,5074,3618,,3.4,0.8,1.1,0.4,0.5,0.3,0.1,0.1,0,0,0,0,0,0,0,0
033846,2651,727.8,-6.2,-11.4,-12.7,68.5,73,4741,3599,,39.8,7.7,11.7,9,5.5,4.1,1,0.7,0,0,0,0,0,0,0,0
034046,2097,780,-3.2,-8.5,-9.1,68.4,70.8,689,503,,105.7,17.5,30.7,24.8,14.7,12.2,2.6,2.5,0.3,0.2,0,0,0,0,0,0
034246,1554,834.2,1.3,-7.4,-8.1,52.9,55.5,614,610,,126,19.2,36.4,28.8,18.9,15,3.5,3.6,0.3,0.1,0.1,0,0,0,0.1,0
034446,1033,888.9,5.6,-5.9,-6.3,43.1,-88.8,720,720,,117.4,18,34.6,27.6,17.2,13.7,3.2,2.5,0.2,0.1,0,0.1,0,0,0,0.1
034646,694,926,8.7,-5.3,-5.5,36.4,-88.8,829,824,,110.3,17.3,31.5,25.1,16.4,13.2,3,3.2,0.3,0.1,0,0.1,0,0,0.1,0
034846,589,937.8,9.6,-4.8,-4.9,35,-88.8,540,532,,131.2,19.5,32.4,29.5,19.2,19.4,5.5,4.8,0.5,0.1,0.1,0,0,0,0,0
035046,248,976.8,10.9,-2.8,-2.6,37.1,-88.8,573,561,,166.4,20.1,38.5,36.7,26.8,27.4,8.3,7.3,0.8,0.2,0.1,0.1,0,0,0,0
035246,69,997.8,7.4,-1.3,-16.4,49.4,-88.8,732,703,,141.8,16.9,33.2,30.2,23.2,23,7.1,6.6,1.1,0.2,0.1,0.1,0,0,0,0
