Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,NeLWzr,DifRadU,DifRadD,DirRadU,Latitude,Longitude
222810,520,-31.4,5352,-39.8,49.3,0,110.6,405,513,566.8628464,0,358.5,290.8,380.6,68.98848,136.22931
222811,519.9,-31.4,5353,-39.9,48.7,0,114.2,382,514,534.7746542,0,358.8,290.6,380.3,68.98798,136.22702
222812,519.9,-31.4,5353,-40,48.3,0,91.4,352,516,492.7766447,0,358.2,290.1,379.3,68.98737,136.22493
222813,519.9,-31.4,5353,-40.1,47.8,0,80,369,514,516.5755167,0,358.7,289.6,378.5,68.98686,136.22287
222814,519.9,-31.4,5353,-40.2,47.3,0,83.8,386,511,540.3743888,0,359.2,289.2,378.9,68.98633,136.22072
222815,519.9,-31.4,5354,-40.3,46.9,0,91.4,369,513,516.5755167,0,358.7,289.1,379.7,68.98582,136.21864
222816,519.9,-31.4,5354,-40.4,46.2,0,91.4,382,507,534.7746542,0,359.2,288.6,378.6,68.98527,136.21634
222817,519.8,-31.4,5354,-40.5,45.7,0.03,125.6,387,519,541.8797631,0,359.6,288.2,378.3,68.98473,136.21426
222818,519.9,-31.4,5354,-40.5,45.6,0,80,369,519,516.5755167,0,359.7,287.7,378.7,68.98425,136.21214
222819,519.9,-31.4,5354,-40.6,45.2,0,99,361,524,505.3760475,0,359.8,287.6,379.1,68.98368,136.20995
222820,519.9,-31.4,5353,-40.7,44.8,0,110.5,377,523,527.7749859,0,359.3,287.2,378.2,68.98316,136.20776
222821,519.8,-31.4,5354,-40.8,44.6,0,76.1,386,521,540.479557,0,359.6,286.8,377.1,68.98267,136.20567
222822,519.9,-31.4,5354,-40.8,44.3,0,57.2,376,522,526.3750523,0,360,286.4,378.1,68.98212,136.20349
222823,519.9,-31.4,5354,-40.9,44.1,0,102.9,369,514,516.5755167,0,360,286.8,378.5,68.98156,136.2014
222824,519.8,-31.4,5354,-40.9,43.8,0,57.2,360,525,504.0741982,0,360,286,378.6,68.98105,136.19916
222825,519.9,-31.4,5353,-41,43.6,0,72.4,378,512,529.1749196,0,360.1,285.3,378.7,68.98054,136.19708
222826,519.9,-31.4,5353,-41,43.4,0,72.4,381,513,533.3747205,0,359.7,285,378.5,68.97992,136.19495
222827,519.9,-31.4,5353,-41.1,43.2,0.03,76.3,365,524,510.9757821,0,359.8,284.5,378.9,68.97948,136.19284
222828,519.9,-31.4,5353,-41.1,43.1,0,57.2,361,531,505.3760475,0,359.7,284.1,378.6,68.97893,136.19052
222829,520,-31.4,5352,-41.1,43,0,45.8,384,526,537.4699581,0,359.6,283.9,378.8,68.97842,136.18854
222830,519.9,-31.4,5353,-41.1,42.9,0.03,68.6,403,530,564.1732608,0,359.5,283.7,379.2,68.97783,136.18637
222831,519.9,-31.4,5353,-41.2,42.7,0,72.4,394,509,551.573858,0,358.8,283.2,379.8,68.97734,136.18422
222832,519.9,-31.4,5353,-41.2,42.5,0,72.3,414,508,579.572531,0,358.5,283.2,377.6,68.97685,136.18196
222833,519.9,-31.4,5353,-41.2,42.6,0,83.9,409,506,572.5728627,0,358.6,282.5,378.1,68.97628,136.1799
222834,520,-31.4,5352,-41.2,42.4,0,87.7,395,513,552.8662329,0,358.4,282.8,377.4,68.97572,136.17784
222835,519.9,-31.4,5353,-41.3,42.3,0,60.9,386,515,540.3743888,0,358.6,282.1,378.5,68.97517,136.1758
222836,519.9,-31.4,5354,-41.3,42.3,0,87.5,384,534,537.5745215,0,358.2,281.8,379,68.97471,136.17357
222837,519.9,-31.4,5353,-41.2,42.5,0,91.3,414,527,579.572531,0,357.7,281.8,377.2,68.97412,136.17131
222838,520,-31.4,5352,-41.3,42.2,0,102.8,386,526,540.2692808,0,358,281.3,377.3,68.97361,136.16919
222839,519.9,-31.4,5354,-41.3,42.2,0,91.3,344,525,481.5771755,0,358.5,281.1,378.5,68.97309,136.16693
222840,519.9,-31.4,5353,-41.3,42.2,0,60.9,340,515,475.9774409,0,357.9,281.4,377.9,68.97254,136.16499
222841,519.9,-31.4,5353,-41.3,42.2,0,72.3,342,521,478.7773082,0,357.3,281.4,375.8,68.97205,136.16281
222842,519.8,-31.4,5354,-41.3,42.2,0.03,68.5,385,497,539.0793509,0,357.7,280.5,375.2,68.97147,136.16068
222843,519.8,-31.4,5354,-41.4,41.9,0,68.5,373,495,522.2768776,0,358.4,279.9,377.2,68.97093,136.15831
222844,519.9,-31.4,5353,-41.3,42.2,0,76.2,337,514,471.77764,0,358.4,279.9,376.5,68.97046,136.15637
222845,519.8,-31.4,5354,-41.4,42.1,0,72.5,368,514,515.2758471,0,358.7,279.7,378.4,68.96995,136.15445
222846,519.8,-31.4,5354,-41.4,42.1,0,76.3,382,521,534.8787325,0,358.5,279.5,378.1,68.96933,136.15192
222847,519.8,-31.4,5354,-41.3,42.1,0,72.6,369,511,516.6760532,0,358,279.4,373.8,68.96883,136.14995
222848,519.8,-31.4,5354,-41.3,42.2,0,84,385,522,539.0793509,0,359,279.1,375.7,68.9683,136.14781
222849,519.9,-31.4,5354,-41.3,42.5,0,76.5,404,535,565.5731945,0,359.3,279.5,379.7,68.96776,136.14558
222850,519.8,-31.4,5355,-41.2,42.8,0,99.4,386,533,540.479557,0,358.6,278.9,376.4,68.96718,136.1433
222851,519.8,-31.4,5354,-41.2,42.7,0,61.1,340,525,476.0700761,0,358.6,278.6,377.4,68.96674,136.1412
222852,519.9,-31.4,5353,-41.2,42.9,0,68.7,348,518,487.1769101,0,358.6,278.7,378.1,68.96618,136.13914
222853,519.9,-31.4,5354,-41.2,42.9,0,80.2,386,518,540.3743888,0,358.2,278.4,377,68.96571,136.13693
222854,519.9,-31.4,5353,-41.1,43.2,0,61.1,389,523,544.5741897,0,358.3,278.5,376.8,68.96513,136.13484
222855,519.9,-31.4,5353,-41,43.7,0,64.9,366,517,512.3757158,0,358.2,278.5,377.9,68.96455,136.1326
222856,519.9,-31.4,5353,-41,43.6,0,87.7,365,522,510.9757821,0,358,278.4,378.9,68.96411,136.13072
222857,519.9,-31.4,5354,-41,43.9,0,91.6,424,585,593.5718675,0,357.7,278.4,374.9,68.96347,136.12836
222858,519.9,-31.4,5353,-40.9,44.2,0,65,446,522,624.3704078,0,358.1,277.8,378.6,68.96301,136.12621
222859,519.9,-31.5,5353,-40.9,44.3,0,95.5,379,522,530.5748532,0,357.6,277.7,378.8,68.96249,136.12419
222900,520,-31.5,5352,-40.8,44.7,0,103.2,356,522,498.2794403,0,357.2,277.6,377,68.96208,136.12221
222901,520,-31.5,5352,-40.8,44.8,0,53.4,378,520,529.07199,0,357.1,277.6,376,68.96145,136.11977
222902,520,-31.5,5352,-40.7,45.1,0,103.1,386,496,540.2692808,0,356.9,277.4,375.6,68.96089,136.1176
222903,520,-31.5,5351,-40.7,45.3,0,87.8,400,491,559.8645396,0,357.2,277.7,375.9,68.96037,136.11548
222904,520,-31.5,5352,-40.6,45.5,0,80.2,386,513,540.2692808,0,357.1,277.3,377.7,68.95985,136.1134
222905,520,-31.5,5352,-40.6,45.8,0,122.3,374,514,523.4733446,0,357.2,276.9,378,68.95924,136.11118
222906,520,-31.5,5352,-40.5,46.1,0.03,103.2,373,520,522.0736832,0,356.8,277.1,377.5,68.95877,136.1093
222907,520.1,-31.5,5351,-40.5,46.1,0,95.5,338,511,472.9935511,0,356.2,276.8,377.1,68.9582,136.10696
222908,520.1,-31.5,5350,-40.4,46.4,0,114.7,366,504,512.1764488,0,355.8,276.9,375.3,68.95768,136.10487
222909,520.1,-31.5,5351,-40.4,46.6,0,84,373,498,521.9721732,0,356.3,276.5,377.2,68.95721,136.10277
222910,520.1,-31.5,5351,-40.4,46.9,0,68.7,361,513,505.1795028,0,356.2,276.7,377.6,68.9566,136.1004
222911,520.1,-31.5,5351,-40.3,47.2,0,106.8,392,499,548.5605681,0,355.5,276.1,377.5,68.95617,136.0984
222912,520,-31.5,5351,-40.3,47.2,0,137.2,392,501,548.6672489,0,355.2,276.6,377.1,68.95561,136.0963
222913,520.1,-31.5,5350,-40.2,47.8,0,68.6,359,523,502.3807244,0,354.9,276,375.8,68.95508,136.09415
222914,520.1,-31.5,5351,-40.1,47.9,0,64.7,348,491,486.9874431,0,354.7,275.9,376,68.95461,136.09201
222915,520,-31.5,5351,-40,48.7,0,106.6,361,497,505.277747,0,354.9,275.9,378.3,68.95414,136.09013
222916,520,-31.5,5351,-39.9,49.2,0,91.2,380,496,531.8713127,0,354.1,275.6,377.6,68.95353,136.08775
222917,520.1,-31.5,5351,-39.8,49.7,0,87.5,405,491,566.7526278,0,353.6,275.8,375.2,68.95302,136.08571
222918,520,-31.5,5351,-39.7,50.2,0,72.2,390,502,545.8679262,0,353.9,275.1,374.6,68.95251,136.08353
222919,520.1,-31.5,5351,-39.6,50.6,0,83.6,369,501,516.3746164,0,354.1,275.3,376.3,68.95197,136.08141
222920,520.2,-31.5,5349,-39.6,50.9,0,98.9,365,505,510.6777836,0,353.8,275.3,374,68.95141,136.07921
222921,520.3,-31.5,5348,-39.5,51.4,0,83.5,379,505,530.1623998,0,354.1,275.1,371.3,68.95098,136.07718
222922,520.4,-31.5,5346,-39.4,51.7,0,102.5,365,512,510.4794021,0,354.6,274.8,371.3,68.95038,136.07495
222923,520.6,-31.5,5344,-39.4,52.1,0,26.6,351,506,490.7088163,0,354.7,274.7,370.8,68.94993,136.07289
222924,520.8,-31.5,5340,-39.3,52.4,0,79.9,375,510,524.058206,0,355.8,274.6,368.4,68.94939,136.07082
222925,521.1,-31.4,5337,-39.3,52.6,0,80,413,510,576.8273183,0,357.1,274.4,369.1,68.9489,136.06863
222926,521.2,-31.4,5334,-39.2,53.2,0,95.4,406,510,566.9407879,0,357.6,274.4,370.6,68.94835,136.06635
222927,521.6,-31.4,5329,-39.1,53.4,0,64.9,373,506,520.4564854,0,358,273.9,372.2,68.9478,136.06433
222928,522.2,-31.3,5321,-39,53.7,0,103.3,365,497,508.7041772,0,358.1,274.1,372.3,68.94732,136.06226
222929,522.5,-31.3,5316,-38.9,54,0,88,380,520,529.3036542,0,358.3,274.5,369.3,68.9467,136.05992
222930,523,-31.3,5310,-38.8,54.4,0,80.3,390,525,542.7101853,0,358.7,273.6,367.4,68.94629,136.05804
222931,523.4,-31.2,5304,-38.7,54.9,0,145.3,373,547,518.6548357,0,359.3,273.4,370.8,68.94572,136.05579
222932,523.8,-31.2,5297,-38.5,55.5,0,122.3,392,548,544.6561549,0,359.8,273,371.1,68.94519,136.05348
222933,524.2,-31.1,5292,-38.4,56,0,122,388,549,538.6855661,0,359.9,272.8,369.5,68.94465,136.05128
222934,524.7,-31.1,5285,-38.2,56.9,0,152.4,389,548,539.5578568,0,360.1,272.8,374.7,68.94413,136.04912
222935,525.1,-31.1,5279,-38,57.8,0,129.4,395,529,547.4619515,0,359.6,272.7,370.4,68.94364,136.04694
222936,525.6,-31,5273,-37.9,58.4,0,129.2,391,524,541.4020084,0,359.8,272.3,368.7,68.94305,136.04471
222937,526,-30.9,5267,-37.7,59.2,0,121.4,378,532,523.003379,0,360.7,272.4,369.9,68.94257,136.04269
222938,526.4,-30.9,5260,-37.5,59.9,0.2,56.8,373,519,515.693473,0,360.6,271.8,368.9,68.94194,136.04039
222939,526.9,-30.8,5254,-37.4,60.3,0,117.1,400,517,552.4985699,0,361.3,271.6,370.1,68.94144,136.03827
222940,527.3,-30.7,5248,-37.2,60.6,0,105.6,416,514,574.1637541,0,361.3,271.7,370.6,68.94092,136.03601
222941,527.7,-30.7,5242,-37.1,60.8,0,135.5,402,516,554.4217892,0,361.1,271.3,369.6,68.9404,136.03391
222942,528.2,-30.6,5235,-37,61.4,0,131.4,378,527,520.8306235,0,361.4,270.7,370.1,68.9399,136.03171
222943,528.6,-30.6,5230,-36.8,62.3,0.03,134.8,379,514,521.8153945,0,361.6,270.6,370.5,68.93934,136.02954
222944,529,-30.6,5224,-36.8,62.2,0,101,378,506,520.0474414,0,361.4,270.4,367.8,68.93881,136.02737
222945,529.4,-30.5,5218,-36.7,62.3,0,138,373,515,512.7834551,0,362.1,270,371.1,68.93838,136.02534
222946,529.8,-30.5,5213,-36.7,62.5,0,74.5,391,524,537.1263523,0,361.4,269.8,370.9,68.93771,136.0228
222947,530.3,-30.4,5206,-36.6,62.6,0.03,167.2,414,522,568.1904651,0,361,269.7,370.4,68.93719,136.0208
222948,530.7,-30.4,5200,-36.5,62.9,0.03,111.3,411,533,563.6520991,0,360.8,269.9,369.8,68.93668,136.01865
222949,531.1,-30.4,5195,-36.5,63,0,151.7,399,537,546.7873172,0,360.5,269.2,369.1,68.93613,136.01639
222950,531.5,-30.3,5189,-36.4,62.8,0,96,411,536,562.81299,0,360.6,269.4,368,68.93557,136.01413
222951,532,-30.3,5183,-36.3,63.4,0,118,444,527,607.4379773,0,361.1,268.7,368.2,68.93508,136.01216
222952,532.4,-30.3,5177,-36.3,63.2,0,128.8,436,550,596.0509635,0,361.1,268.3,369.6,68.93449,136.00995
222953,532.8,-30.2,5171,-36.3,63.3,0,117.5,378,549,516.3773265,0,361,268.2,368.8,68.93394,136.00775
222954,533.2,-30.2,5165,-36.2,63.2,0,120.9,403,558,550.1224857,0,360.8,267.7,367.7,68.93346,136.00569
222955,533.6,-30.1,5159,-36.1,63.5,0,124.3,465,548,634.2884676,0,360.9,267.6,370.5,68.93295,136.00359
222956,534.1,-30.1,5153,-36.1,63.2,0,142.4,470,569,640.5187551,0,360.6,267.3,369.7,68.93233,136.00121
222957,534.5,-30,5147,-36.1,63.3,0,109.2,465,583,633.2389839,0,360.3,267,368,68.93183,135.9991
222958,535,-30,5141,-36.1,63.1,0,94.4,443,562,602.726145,0,360.1,266.8,367.3,68.93125,135.99695
222959,535.4,-29.9,5135,-36.1,62.9,0.03,116,406,549,551.98112,0,360,266.2,367.6,68.93076,135.99475
223000,535.8,-29.9,5129,-36,62.9,0,126.6,405,559,550.2190554,0,360.3,266.1,369.4,68.93022,135.99258
223001,536.2,-29.8,5123,-36,62.8,0,133.6,437,559,593.2598856,0,360.3,265.5,368.2,68.92967,135.9906
223002,536.6,-29.8,5117,-36,62.7,0,147.7,431,563,584.6881464,0,360,265.2,367.2,68.92908,135.98822
223003,537.1,-29.7,5111,-35.9,62.4,0,118.7,422,570,571.9585491,0,359.9,264.8,368.5,68.92851,135.98605
223004,537.5,-29.7,5105,-35.9,62.5,0,121.9,434,553,587.7958283,0,359.9,264.4,369,68.92801,135.98389
223005,537.9,-29.7,5100,-35.9,62.4,0,143.1,446,555,603.6105539,0,359.5,263.8,367.5,68.92747,135.98184
223006,538.3,-29.7,5094,-35.9,62.4,0,82.1,447,570,604.526323,0,359.3,263.8,366.7,68.92692,135.9796
223007,538.8,-29.6,5088,-35.9,62,0,153.2,429,597,579.6594117,0,359.4,263.2,365.7,68.92636,135.97733
223008,539.1,-29.7,5083,-35.9,62.2,0,138.5,427,593,576.6451153,0,359.2,263.2,365.6,68.92579,135.9752
223009,539.5,-29.7,5078,-35.8,62.6,0,127.7,446,622,601.8703155,0,359.7,262.6,366.9,68.92527,135.9731
223010,540,-29.7,5071,-35.8,62.5,0,95.6,481,648,648.5195087,0,359.7,262.4,366,68.9248,135.97099
223011,540.3,-29.7,5067,-35.8,62.7,0,109.6,515,696,693.9873265,0,359.3,261.5,368.3,68.92422,135.96883
223012,540.7,-29.6,5061,-35.7,63.2,0,95.1,533,701,717.7289136,0,359.3,261.7,369.6,68.92365,135.96666
223013,541.1,-29.6,5056,-35.7,62.8,0,112.4,556,697,748.1651613,0,358.2,261.2,368.4,68.92313,135.96452
223014,541.5,-29.6,5050,-35.7,62.8,0,115.9,569,691,765.1118827,0,357.3,260.6,365.4,68.92259,135.96236
223015,541.9,-29.5,5045,-35.6,63,0,84,562,689,755.1609457,0,357.5,260.5,365.1,68.92207,135.9603
223016,542.3,-29.5,5039,-35.7,62.2,0,132.9,537,712,721.0552653,0,357.8,259.9,365.9,68.92147,135.95808
223017,542.7,-29.4,5033,-35.7,62,0,115.3,540,697,724.5687891,0,357,259.7,365,68.92092,135.95586
223018,543.1,-29.4,5028,-35.6,61.9,0,111.5,566,695,758.9172532,0,357.3,259.5,366.1,68.92036,135.95364
223019,543.6,-29.4,5021,-35.6,61.8,0,118.2,556,687,744.8498003,0,357.1,259.1,366.2,68.9199,135.95177
223020,544.1,-29.3,5014,-35.5,62.1,0,86.8,538,634,720.1002264,0,356.8,258.8,364.9,68.91928,135.94948
223021,544.5,-29.3,5009,-35.5,61.9,0,180.4,508,622,679.4670399,0,356.3,258.6,364.7,68.91873,135.9473
223022,544.9,-29.2,5003,-35.5,62.1,0,96.9,476,609,636.218338,0,356.2,258.1,365.1,68.91817,135.94518
223023,545.4,-29.2,4997,-35.5,61.6,0,141.7,474,611,632.9895103,0,355.7,257.5,365.2,68.91768,135.94305
223024,545.8,-29.1,4991,-35.4,61.9,0,145,480,634,640.5531443,0,355.8,257.7,365.3,68.91711,135.94098
223025,546.3,-29.1,4984,-35.4,61.8,0,120.5,483,601,643.9935483,0,355.1,257.1,364,68.91652,135.93872
223026,546.7,-29,4978,-35.3,61.9,0,120.2,482,598,642.2119686,0,355.3,256.7,362.9,68.91608,135.93671
223027,547.2,-28.9,4971,-35.3,61.8,0,167.7,475,616,632.3345895,0,355,256.4,364.1,68.91546,135.93445
223028,547.7,-28.9,4965,-35.2,61.7,0,139.9,465,601,618.484896,0,355.1,255.8,363,68.91494,135.9324
223029,548.2,-28.8,4958,-35.1,62,0,112.5,493,620,655.1590203,0,355.3,255.2,363.9,68.9144,135.93011
223030,548.7,-28.8,4952,-35,62.3,0,153,516,614,685.1316214,0,355.1,254.9,365,68.9138,135.92813
223031,549.1,-28.7,4946,-34.9,62.6,0,128.8,504,603,668.7365494,0,354.4,254.8,365,68.91329,135.9261
223032,549.6,-28.7,4938,-34.9,62.7,0,142.1,478,581,633.6923257,0,354.2,254.3,364.4,68.91273,135.92381
223033,550.1,-28.6,4932,-34.8,62.9,0,131.7,481,584,637.1218534,0,353.9,254.2,364.8,68.91219,135.9216
223034,550.6,-28.6,4925,-34.7,63.3,0,161.6,521,592,689.5136533,0,353.1,253.7,362.9,68.91167,135.91965
223035,551,-28.5,4920,-34.5,63.7,0,117.7,494,588,653.333434,0,353.1,253.4,362.7,68.91107,135.91747
223036,551.5,-28.5,4913,-34.5,63.5,0,144.1,465,570,614.4550755,0,353.4,253,363.9,68.91062,135.91533
223037,552,-28.4,4906,-34.4,63.9,0,93.7,465,572,613.9319471,0,353.2,253.1,362.5,68.91005,135.91319
223038,552.5,-28.4,4900,-34.3,64,0,160.2,426,562,561.963135,0,353.3,252.4,362.1,68.90949,135.911
223039,552.9,-28.3,4894,-34.3,64,0,129.9,456,551,601.130052,0,353.4,252.2,365.4,68.90891,135.90858
223040,553.3,-28.3,4888,-34.2,64.4,0,139.4,480,564,632.340137,0,352.6,251.7,366.2,68.90835,135.90651
223041,553.8,-28.2,4882,-34.1,64.1,0,159.2,452,549,594.9508721,0,352.1,251.4,363.3,68.90781,135.90442
223042,554.2,-28.2,4876,-34,64.5,0,122.2,435,550,572.1884251,0,352,251,364.7,68.90729,135.90213
223043,554.7,-28.1,4870,-34,64.3,0,111.9,426,557,559.8789029,0,351.9,250.9,364.7,68.90682,135.90045
223044,555,-28.1,4866,-33.9,65,0,108.1,419,572,550.4016812,0,351.4,250.9,364.1,68.90631,135.89832
223045,555.4,-28,4860,-33.8,65,0,130.8,418,562,548.719998,0,350.8,251.1,363.7,68.9057,135.89607
223046,555.8,-28,4855,-33.8,65.1,0,143.3,434,557,569.3424424,0,350.5,250.5,365.1,68.9052,135.89418
223047,556.1,-28,4850,-33.7,65.1,0,120.3,419,561,549.3893107,0,350,250.3,364,68.90458,135.89175
223048,556.6,-27.9,4844,-33.6,65.7,0,107.1,425,573,556.7920796,0,349.4,250,363.3,68.90406,135.88937
223049,556.9,-27.9,4840,-33.5,66,0,84.2,429,578,561.7519429,0,349.4,249.7,363,68.90356,135.88733
223050,557.2,-27.9,4835,-33.4,66.1,0,116.4,444,571,581.1038345,0,348.9,249.2,364.3,68.90298,135.88525
223051,557.7,-27.8,4829,-33.4,65.8,0,138.7,450,541,588.4683406,0,348.1,249.5,363.8,68.90245,135.88306
223052,558,-27.8,4824,-33.4,65.9,0,106.3,431,537,563.3420386,0,348,249.1,363.7,68.9019,135.8811
223053,558.4,-27.8,4820,-33.3,66.2,0,118.8,438,549,572.1130883,0,347.7,249.2,364.1,68.90141,135.87889
223054,558.8,-27.7,4815,-33.2,66.4,0.03,154,430,554,561.2930421,0,347.1,249.1,363.8,68.90088,135.87675
223055,559.2,-27.7,4809,-33.2,66.3,0,108.8,434,545,566.1413962,0,346.6,248.9,363.7,68.90035,135.87466
223056,559.7,-27.6,4803,-33.1,66.9,0,89.5,459,560,598.2615795,0,346.1,249.5,363.5,68.89983,135.87259
223057,560.1,-27.6,4797,-33.1,66.5,0.03,98.7,466,573,606.9872361,0,345.9,248.9,362.8,68.89928,135.87056
223058,560.3,-27.5,4794,-33,66.8,0,130.4,459,591,597.6736934,0,345.6,248.8,361.9,68.89881,135.86836
223059,560.6,-27.5,4789,-32.9,66.9,0,114.2,447,583,581.7628112,0,345.5,249,362.1,68.89823,135.86621
223100,561.1,-27.5,4784,-32.9,67.1,0,85.5,428,573,556.5803268,0,345.4,249.1,362.7,68.8977,135.86418
223101,561.5,-27.4,4778,-32.9,66.7,0.03,132.5,426,573,553.6187879,0,344.9,249,362.3,68.89727,135.86229
223102,561.9,-27.4,4773,-32.8,66.7,0,116.6,449,576,583.1298202,0,344.9,248.8,362.2,68.89677,135.86021
223103,562.2,-27.3,4769,-32.8,66.6,0.03,91.1,471,567,611.4042386,0,344.7,249,362.3,68.89617,135.85793
223104,562.6,-27.3,4763,-32.7,67,0,116,459,539,595.4411931,0,344,249,361.8,68.89565,135.85579
223105,563.1,-27.3,4757,-32.6,67.4,0,103.3,422,522,547.0005113,0,343.6,248.9,361.9,68.89511,135.85371
223106,563.4,-27.2,4753,-32.6,67.5,0,118.6,418,532,541.5535797,0,343.7,249.2,362.2,68.89462,135.85158
223107,563.7,-27.2,4749,-32.5,67.5,0,96.6,427,538,552.9466129,0,343.1,249.2,361.5,68.89413,135.84961
223108,564.1,-27.2,4743,-32.5,67.7,0,112,417,507,539.6499015,0,342.8,249.2,360.9,68.89365,135.84743
223109,564.5,-27.1,4738,-32.4,67.9,0,90,409,525,528.9573146,0,342.9,249.6,360.3,68.8931,135.84531
223110,564.8,-27.1,4733,-32.3,68.3,0,164.2,437,546,564.8980456,0,343.1,250.2,361.4,68.89262,135.8432
223111,565.2,-27.1,4728,-32.1,69.3,0,77.3,454,545,586.4982576,0,343,250.1,361.5,68.89207,135.84119
223112,565.6,-27,4723,-32,69.8,0,89.4,433,509,559.0125529,0,342.2,250.2,359.4,68.89162,135.83932
223113,566,-27,4718,-31.9,70.2,0,110.9,420,497,541.8839621,0,342.8,250.2,359.8,68.89113,135.83728
223114,566.4,-26.9,4712,-31.8,70.3,0,95.2,394,489,508.0156894,0,343,250.9,360.8,68.89068,135.83534
223115,566.7,-26.9,4708,-31.9,69.7,0,110.5,387,485,498.7525778,0,342.8,250.7,361.6,68.89016,135.83311
223116,567.1,-26.8,4703,-31.8,69.7,0.03,94.9,425,497,547.3788118,0,342.4,251,360.9,68.88967,135.83109
223117,567.6,-26.8,4697,-31.9,69.3,0,76.4,449,529,577.8328818,0,342,251.3,360.7,68.88917,135.82898
223118,568,-26.8,4692,-31.9,68.8,0,115.7,445,525,572.3240967,0,341.9,251.9,360.3,68.88863,135.8269
223119,568.3,-26.8,4688,-31.9,68.3,0,88.1,431,541,554.0567324,0,341.8,251.8,359.9,68.88817,135.82484
223120,568.7,-26.7,4682,-31.9,68,0,106.3,444,545,570.4098486,0,341.5,252.3,358.9,68.8877,135.82271
223121,569.1,-26.7,4677,-31.9,67.7,0,115.1,451,553,579.0395395,0,341.5,252.6,358.5,68.88715,135.82063
223122,569.5,-26.6,4671,-31.9,67.6,0,111.8,462,570,592.791328,0,341.8,253.1,359.9,68.88671,135.81866
223123,569.9,-26.6,4666,-31.9,67.2,0,93.5,502,591,643.7130674,0,341.1,253.1,359,68.88616,135.81657
223124,570.3,-26.6,4661,-31.9,67,0,114.4,495,580,634.3414698,0,341.3,253.3,359.3,68.88563,135.81447
223125,570.7,-26.5,4655,-31.9,66.9,0.03,114.3,459,551,587.8417705,0,340.9,254,359.5,68.88522,135.81232
223126,571.1,-26.5,4650,-31.8,67,0,99,472,587,604.1157559,0,341.4,254,359.2,68.88467,135.81035
223127,571.5,-26.4,4645,-31.9,66.2,0,95.8,491,579,628.0447918,0,340.8,254.4,358.3,68.88424,135.80838
223128,572,-26.4,4639,-31.9,66.1,0.22,128.5,480,594,613.5003963,0,341,254.7,358.9,68.88379,135.80621
223129,572.4,-26.4,4633,-31.9,65.8,0,86.5,465,595,593.9621565,0,340.7,254.9,358.5,68.88331,135.80414
223130,572.9,-26.3,4627,-31.8,65.8,0,122,479,577,611.3745875,0,340.8,255,358.6,68.8828,135.80212
223131,573.3,-26.3,4621,-31.8,65.6,0,116,498,552,635.2353751,0,340.9,255.4,358.1,68.88237,135.80035
223132,573.7,-26.2,4616,-31.8,65.3,0,103.8,499,569,636.1212405,0,340.8,255.6,357.5,68.88186,135.79813
223133,574.1,-26.2,4610,-31.8,65.5,0,91.8,504,571,642.1026518,0,340.6,256,358,68.88136,135.79587
223134,574.6,-26.2,4605,-31.8,65.2,0,121.2,505,572,642.8865015,0,341,256.6,359.6,68.88088,135.79381
223135,575,-26.1,4599,-31.7,65.4,0,138.5,481,524,611.9611232,0,340.8,256.6,358.7,68.88038,135.79181
223136,575.5,-26.1,4593,-31.7,65.2,0,132.4,434,490,551.7458228,0,340.4,257.1,357.6,68.87989,135.78979
223137,576,-26,4586,-31.7,65,0,93.9,385,461,489.0817885,0,340.3,257.7,358.1,68.87945,135.78773
223138,576.4,-26,4581,-31.7,64.9,0.04,117.2,378,479,479.899546,0,340.4,257.2,358.4,68.87894,135.78561
223139,576.8,-25.9,4575,-31.5,65.4,0,125.8,395,479,501.1802739,0,340,257.8,357.1,68.87846,135.78363
223140,577.3,-25.9,4569,-31.5,65.5,0,143.1,378,477,479.2502798,0,340,257.8,356.6,68.87802,135.78152
223141,577.7,-25.8,4563,-31.3,66,0,166,382,452,484.0313896,0,340.5,258.2,356,68.8776,135.77957
223142,578.2,-25.8,4557,-31.3,65.9,0,136.5,395,464,500.129566,0,340.7,258.3,354.6,68.87709,135.77745
223143,578.7,-25.7,4551,-31.2,66.2,0,136.3,386,449,488.3698898,0,340.7,259,356.7,68.87661,135.77547
223144,579.1,-25.7,4545,-31.1,66.5,0,127.4,352,451,445.0878914,0,341.1,259,358.1,68.8761,135.77339
223145,579.5,-25.7,4539,-31.1,66.5,0,106.9,361,462,456.1969914,0,341,259.5,358.1,68.8756,135.77142
223146,580.1,-25.6,4532,-31.1,66.1,0.04,164.2,382,452,482.30612,0,340.5,259.3,357.7,68.87521,135.76959
223147,580.5,-25.6,4527,-31.1,66,0,175.5,362,451,456.7846222,0,340.3,259.6,356.9,68.87469,135.76726
223148,580.9,-25.5,4521,-31.1,65.8,0,149.2,371,440,467.8653329,0,339.8,260.2,355.7,68.87426,135.76518
223149,581.4,-25.5,4515,-31,65.8,0.04,166.2,366,433,461.2208098,0,340,261,356.4,68.87376,135.76315
223150,581.9,-25.4,4509,-31,65.4,0,94.3,346,439,435.6980655,0,340.3,260.5,355.8,68.87334,135.76114
223151,582.3,-25.4,4504,-31,65.4,0,128.3,361,430,454.320928,0,340.4,261.4,355.9,68.87286,135.75906
